Name,Technology,Perfect,Resources,Alien,Aquarium,Aruldite,Bethlium,Bone,Herbirite,Maamite,Moonlite,Moron,Onion,Paladium,Parasite,Planetarium,Rock,Slate,Solarium,Tedium,Valium,Wood,Yeridium
505,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Moron"", 0.5),(""Rock"", 0.5))",0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0
506,Crossbow,FALSE,"((""Aruldite"", 0.5),(""Onion"", 0.5),(""Wood"", 0.5))",0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0
507,Crossbow,FALSE,"((""Rock"", 0.5),(""Solarium"", 0.5),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0
508,Musket,FALSE,"((""Moonlite"", 1.5),(""Onion"", 0.5))",0,0,0,0,0,0,0,1.5,0,0.5,0,0,0,0,0,0,0,0,0,0
509,Musket,FALSE,"((""Onion"", 0.5),(""Slate"", 1),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0.5,0
510,Musket,FALSE,"((""Bone"", 0.5),(""Slate"", 1),(""Valium"", 0.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0
511,Musket,FALSE,"((""Bethlium"", 0.5),(""Onion"", 0.5),(""Slate"", 1))",0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0
512,Musket,FALSE,"((""Parasite"", 1),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
513,Musket,FALSE,"((""Moonlite"", 1),(""Parasite"", 1))",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
514,Musket,FALSE,"((""Moonlite"", 1.5),(""Parasite"", 0.5))",0,0,0,0,0,0,0,1.5,0,0,0,0.5,0,0,0,0,0,0,0,0
515,Musket,FALSE,"((""Slate"", 1),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
516,Musket,FALSE,"((""Onion"", 1),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
517,Musket,FALSE,"((""Onion"", 0.5),(""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1.5,0,0,0,0,0
518,Musket,FALSE,"((""Planetarium"", 1),(""Rock"", 0.5),(""Tedium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0
519,Musket,FALSE,"((""Planetarium"", 1),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
520,Musket,FALSE,"((""Onion"", 0.5),(""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1.5,0,0
521,Musket,FALSE,"((""Slate"", 1.5),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.5,0,0
522,Musket,FALSE,"((""Tedium"", 1),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
523,Musket,FALSE,"((""Parasite"", 0.5),(""Slate"", 1),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,0.5
524,Musket,FALSE,"((""Moonlite"", 1),(""Tedium"", 0.5),(""Yeridium"", 0.5))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0.5
525,Musket,FALSE,"((""Parasite"", 0.5),(""Tedium"", 0.5),(""Yeridium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,1
526,Musket,FALSE,"((""Parasite"", 0.5),(""Tedium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0
527,Musket,FALSE,"((""Moonlite"", 1.5),(""Tedium"", 0.5))",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0.5,0,0,0
528,Musket,FALSE,"((""Moonlite"", 1),(""Tedium"", 1))",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
529,Musket,FALSE,"((""Onion"", 0.5),(""Planetarium"", 1.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,1.5,0,0,0,0,0,0,0
530,Musket,FALSE,"((""Onion"", 1),(""Planetarium"", 1))",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
531,Musket,FALSE,"((""Herbirite"", 0.5),(""Onion"", 0.5),(""Planetarium"", 1))",0,0,0,0,0,0.5,0,0,0,0.5,0,0,1,0,0,0,0,0,0,0
532,Musket,FALSE,"((""Onion"", 0.5),(""Rock"", 1),(""Valium"", 0.5))",0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0.5,0,0
533,Musket,FALSE,"((""Herbirite"", 0.5),(""Slate"", 1),(""Valium"", 0.5))",0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0
534,Musket,FALSE,"((""Slate"", 1),(""Tedium"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0,0,0
535,MachineGun,FALSE,"((""Onion"", 1),(""Slate"", 0.5),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,1,0
536,MachineGun,FALSE,"((""Bone"", 0.5),(""Onion"", 1),(""Valium"", 1))",0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
537,MachineGun,FALSE,"((""Onion"", 1),(""Rock"", 0.5),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1,0,0
538,MachineGun,FALSE,"((""Bethlium"", 1),(""Onion"", 1),(""Slate"", 0.5))",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0
539,MachineGun,FALSE,"((""Aquarium"", 1),(""Parasite"", 1),(""Slate"", 0.5))",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0
540,MachineGun,TRUE,"((""Parasite"", 1),(""Slate"", 0.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,1,0,0,0
541,MachineGun,FALSE,"((""Aruldite"", 1),(""Slate"", 0.5),(""Tedium"", 1))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0
542,MachineGun,FALSE,"((""Parasite"", 1),(""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0
543,MachineGun,FALSE,"((""Moonlite"", 1.5),(""Parasite"", 1))",0,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0
544,MachineGun,FALSE,"((""Slate"", 1.5),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,1,0,0
545,MachineGun,FALSE,"((""Slate"", 0.5),(""Valium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0
546,MachineGun,FALSE,"((""Slate"", 0.5),(""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,2,0,0,0
547,MachineGun,FALSE,"((""Slate"", 1.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,0,0
548,MachineGun,FALSE,"((""Onion"", 1),(""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,0,0
549,MachineGun,FALSE,"((""Aquarium"", 0.5),(""Onion"", 1),(""Valium"", 1))",0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
550,MachineGun,FALSE,"((""Tedium"", 1),(""Valium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,0,0
551,MachineGun,FALSE,"((""Aquarium"", 1),(""Moonlite"", 0.5),(""Tedium"", 1))",0,1,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0
552,MachineGun,FALSE,"((""Onion"", 1),(""Planetarium"", 1.5))",0,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0,0,0,0,0
553,MachineGun,FALSE,"((""Planetarium"", 0.5),(""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,2,0,0,0
554,MachineGun,FALSE,"((""Planetarium"", 1.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0
555,MachineGun,FALSE,"((""Moonlite"", 0.5),(""Tedium"", 2))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2,0,0,0
556,MachineGun,FALSE,"((""Moonlite"", 1.5),(""Tedium"", 1))",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,1,0,0,0
557,MachineGun,FALSE,"((""Moonlite"", 1.5),(""Onion"", 1))",0,0,0,0,0,0,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0
558,MachineGun,FALSE,"((""Onion"", 2),(""Slate"", 0.5))",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,0,0
559,MachineGun,FALSE,"((""Onion"", 1),(""Slate"", 1.5))",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0,0,0
560,MachineGun,FALSE,"((""Onion"", 1),(""Parasite"", 1.5))",0,0,0,0,0,0,0,0,0,1,0,1.5,0,0,0,0,0,0,0,0
561,MachineGun,FALSE,"((""Parasite"", 1),(""Tedium"", 1.5))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,0
562,MachineGun,FALSE,"((""Parasite"", 1.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0,0,0
563,MachineGun,FALSE,"((""Planetarium"", 0.5),(""Solarium"", 1),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0
564,MachineGun,TRUE,"((""Planetarium"", 0.5),(""Tedium"", 1),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1,1,0,0
565,MachineGun,FALSE,"((""Onion"", 1),(""Planetarium"", 0.5))",0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0
566,MachineGun,FALSE,"((""Onion"", 1),(""Parasite"", 1))",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
567,MachineGun,FALSE,"((""Parasite"", 1),(""Slate"", 0.5),(""Yeridium"", 1))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,1
568,MachineGun,FALSE,"((""Herbirite"", 1),(""Parasite"", 1),(""Slate"", 0.5))",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0
569,MachineGun,FALSE,"((""Slate"", 0.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1,0,0,0
570,MachineGun,FALSE,"((""Moonlite"", 0.5),(""Tedium"", 1),(""Yeridium"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1,0,0,1
571,MachineGun,FALSE,"((""Rock"", 1),(""Slate"", 0.5),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0
572,MachineGun,FALSE,"((""Moonlite"", 0.5),(""Parasite"", 1))",0,0,0,0,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0
573,MachineGun,FALSE,"((""Parasite"", 1),(""Tedium"", 1))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
574,Bazooka,FALSE,"((""Paladium"", 1),(""Wood"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
575,Bazooka,FALSE,"((""Paladium"", 1),(""Rock"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
576,Bazooka,FALSE,"((""Aquarium"", 1),(""Rock"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
577,Bazooka,FALSE,"((""Aquarium"", 1),(""Wood"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
578,Bazooka,FALSE,"((""Tedium"", 2),(""Wood"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
579,Bazooka,FALSE,"((""Bethlium"", 2),(""Paladium"", 1))",0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
580,Bazooka,FALSE,"((""Bone"", 1),(""Onion"", 2))",0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
581,Bazooka,FALSE,"((""Bone"", 1),(""Tedium"", 2))",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
582,Bazooka,FALSE,"((""Aquarium"", 1),(""Bone"", 2))",0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,Bazooka,FALSE,"((""Aquarium"", 1),(""Herbirite"", 2))",0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,Bazooka,FALSE,"((""Aquarium"", 1),(""Solarium"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
585,Bazooka,FALSE,"((""Onion"", 2),(""Slate"", 1))",0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
586,Bazooka,FALSE,"((""Slate"", 1),(""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
587,Bazooka,FALSE,"((""Paladium"", 1),(""Slate"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
588,Bazooka,FALSE,"((""Paladium"", 1))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
589,Bazooka,TRUE,"((""Paladium"", 1),(""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
590,Bazooka,TRUE,"((""Onion"", 2),(""Paladium"", 1))",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
591,Bazooka,TRUE,"((""Aquarium"", 1),(""Onion"", 2))",0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
592,Bazooka,FALSE,"((""Onion"", 2),(""Valium"", 1))",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
593,Bazooka,FALSE,"((""Paladium"", 1),(""Valium"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
594,Bazooka,FALSE,"((""Onion"", 3))",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
595,Bazooka,FALSE,"((""Aquarium"", 3))",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,Bazooka,FALSE,"((""Aquarium"", 1),(""Moron"", 2))",0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
597,Bazooka,FALSE,"((""Moron"", 2),(""Paladium"", 1))",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
598,Bazooka,FALSE,"((""Paladium"", 3))",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
599,Bazooka,FALSE,"((""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
600,Bazooka,FALSE,"((""Aquarium"", 1))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,Bazooka,FALSE,"((""Onion"", 2))",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
602,Bazooka,FALSE,"((""Tedium"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
603,Bazooka,FALSE,"((""Planetarium"", 1),(""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
604,Bazooka,FALSE,"((""Onion"", 2),(""Planetarium"", 1))",0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
605,Bazooka,FALSE,"((""Paladium"", 1),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
606,Bazooka,FALSE,"((""Aquarium"", 1),(""Yeridium"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
607,Bazooka,FALSE,"((""Tedium"", 2),(""Yeridium"", 1))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
608,Bazooka,FALSE,"((""Aruldite"", 1),(""Onion"", 2))",0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
609,Bazooka,FALSE,"((""Aquarium"", 1),(""Aruldite"", 2))",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,Bazooka,FALSE,"((""Aruldite"", 2),(""Paladium"", 1))",0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
611,Bazooka,FALSE,"((""Aruldite"", 1),(""Tedium"", 2))",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
612,Bazooka,TRUE,"((""Aquarium"", 1),(""Tedium"", 2))",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
613,Bazooka,FALSE,"((""Aquarium"", 1),(""Paladium"", 2))",0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
614,Bazooka,TRUE,"((""Bethlium"", 1),(""Tedium"", 2))",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
615,Bazooka,FALSE,"((""Moonlite"", 2),(""Paladium"", 1))",0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
616,Bazooka,FALSE,"((""Paladium"", 1),(""Parasite"", 2))",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
617,Bazooka,FALSE,"((""Parasite"", 1),(""Tedium"", 2))",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
618,NuclearDefence,FALSE,"((""Rock"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
619,NuclearDefence,FALSE,"((""Rock"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0
620,NuclearDefence,TRUE,"((""Paladium"", 2),(""Rock"", 0.5))",0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0
621,NuclearDefence,FALSE,"((""Rock"", 0.5),(""Yeridium"", 2))",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2
622,NuclearDefence,FALSE,"((""Paladium"", 2),(""Rock"", 0.5),(""Yeridium"", 3))",0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,0,0,0,0,0,3
623,NuclearDefence,FALSE,"((""Herbirite"", 3),(""Paladium"", 2),(""Rock"", 0.5))",0,0,0,0,0,3,0,0,0,0,2,0,0,0.5,0,0,0,0,0,0
624,NuclearDefence,FALSE,"((""Paladium"", 2),(""Slate"", 3),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0.5,0
625,NuclearDefence,FALSE,"((""Aruldite"", 3),(""Paladium"", 2),(""Wood"", 0.5))",0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,0
626,NuclearDefence,FALSE,"((""Paladium"", 2),(""Tedium"", 3),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0.5,0
627,NuclearDefence,FALSE,"((""Paladium"", 2),(""Wood"", 0.5),(""Yeridium"", 3))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5,3
628,NuclearDefence,FALSE,"((""Paladium"", 2),(""Valium"", 3),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0.5,0
629,NuclearDefence,FALSE,"((""Paladium"", 2),(""Wood"", 3.5))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.5,0
630,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Wood"", 3.5))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
631,NuclearDefence,FALSE,"((""Bone"", 0.5))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,NuclearDefence,FALSE,"((""Bone"", 2.5))",0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,NuclearDefence,FALSE,"((""Bone"", 0.5),(""Slate"", 2))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
634,NuclearDefence,FALSE,"((""Bone"", 0.5),(""Valium"", 2))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
635,NuclearDefence,FALSE,"((""Bone"", 0.5),(""Tedium"", 2))",0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
636,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Bone"", 0.5),(""Planetarium"", 3))",0,2,0,0,0.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
637,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Slate"", 0.5))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0
638,NuclearDefence,TRUE,"((""Aquarium"", 2),(""Rock"", 0.5))",0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
639,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Aruldite"", 0.5))",0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,NuclearDefence,FALSE,"((""Aquarium"", 2.5))",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,NuclearDefence,FALSE,"((""Aquarium"", 2))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Onion"", 0.5))",0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0
643,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Planetarium"", 0.5))",0,2,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0
644,NuclearDefence,FALSE,"((""Paladium"", 2))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
645,NuclearDefence,FALSE,"((""Paladium"", 2.5))",0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0
646,NuclearDefence,FALSE,"((""Alien"", 0.5),(""Paladium"", 2))",0.5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
647,NuclearDefence,FALSE,"((""Paladium"", 2),(""Solarium"", 0.5))",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0,0,0,0
648,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Bethlium"", 0.5))",0,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Yeridium"", 0.5))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
650,NuclearDefence,FALSE,"((""Moron"", 0.5),(""Paladium"", 2))",0,0,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0
651,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Moron"", 0.5))",0,2,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
652,NuclearDefence,FALSE,"((""Aquarium"", 2),(""Tedium"", 0.5))",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0
653,NuclearDefence,FALSE,"((""Moonlite"", 2),(""Wood"", 0.5))",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,0
654,NuclearDefence,FALSE,"((""Valium"", 2),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0
655,NuclearDefence,FALSE,"((""Moron"", 2),(""Wood"", 0.5))",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.5,0
656,NuclearDefence,FALSE,"((""Alien"", 2),(""Wood"", 0.5))",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0
657,NuclearDefence,FALSE,"((""Wood"", 2.5))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0
658,SDI,FALSE,"((""Alien"", 3.5),(""Slate"", 1.5))",3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0
659,SDI,FALSE,"((""Moron"", 1.5),(""Slate"", 3.5))",0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,3.5,0,0,0,0,0
660,SDI,FALSE,"((""Moron"", 1.5),(""Wood"", 3.5))",0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,3.5,0
661,SDI,FALSE,"((""Alien"", 3.5),(""Bethlium"", 1.5))",3.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,SDI,FALSE,"((""Bethlium"", 3.5),(""Moron"", 1.5))",0,0,0,3.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
663,SDI,FALSE,"((""Moron"", 1.5),(""Paladium"", 3.5))",0,0,0,0,0,0,0,0,1.5,0,3.5,0,0,0,0,0,0,0,0,0
664,SDI,FALSE,"((""Moron"", 1))",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
665,SDI,FALSE,"((""Moron"", 5))",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
666,SDI,FALSE,"((""Alien"", 3.5),(""Yeridium"", 1.5))",3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
667,SDI,FALSE,"((""Alien"", 3.5),(""Aruldite"", 1.5))",3.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,SDI,FALSE,"((""Alien"", 1.5),(""Aruldite"", 3.5))",1.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,SDI,FALSE,"((""Alien"", 3.5),(""Solarium"", 1.5))",3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
670,SDI,TRUE,"((""Alien"", 3.5),(""Moron"", 1.5))",3.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
671,SDI,FALSE,"((""Alien"", 3.5))",3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,SDI,FALSE,"((""Alien"", 5))",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,Shield1,FALSE,"((""Wood"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
674,Shield1,FALSE,"((""Bone"", 3))",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,Shield1,FALSE,"((""Slate"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
676,Shield1,FALSE,"((""Rock"", 3))",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
